1	5'-NT
2	CD48
3	CPE
4	CYR61
5	DLL1
6	EPHA2
7	ERBB2
8	ERBB3
9	ERBB4
10	ESM-1
11	FASLG
12	FR-gamma
13	FURIN
14	GPC1
15	Gal-1
16	ICOSLG
17	IFN-gamma-R1
18	IGF1R
19	ITGAV
20	ITGB5
21	LYPD3
22	PODXL
23	RET
24	RSPO3
25	SEZ6L
26	SPARC
27	SYND1
28	TFPI-2
29	TGFR-2
30	TLR3
31	TNFRSF19
32	TNFRSF4
33	TNFSF13
34	VEGFR-2
35	WFDC2
36	WIF-1
37	WISP-1
38	hK8
