14	39	0.008907442
8	39	0.008907442
39	40	0.0066757877
24	40	0.0066757877
9	40	0.0066757877
40	41	0.006427242
12	41	0.006427242
28	42	0.006252298
41	42	0.006252298
42	43	0.0060679005
23	43	0.0060679005
10	44	0.0057450477
43	44	0.0057450477
44	45	0.005208742
26	45	0.005208742
19	46	0.0050834627
45	46	0.0050834627
46	47	0.0047918493
11	47	0.0047918493
47	48	0.004685018
27	48	0.004685018
34	49	0.015402108
7	49	0.015402108
38	50	0.01077764
49	50	0.01077764
21	51	0.0075320625
50	51	0.0075320625
51	52	0.0054998817
2	52	0.0054998817
29	52	0.0054998817
30	53	0.0044273
48	53	0.0044273
53	54	0.0044218786
52	54	0.0044218786
54	55	0.0043680104
33	55	0.0043680104
32	56	0.0043054773
55	56	0.0043054773
56	57	0.004231275
25	57	0.004231275
57	58	0.0038526494
20	58	0.0038526494
5	59	0.0036108065
17	59	0.0036108065
58	60	0.0035966227
59	60	0.0035966227
60	61	0.003067039
31	61	0.003067039
61	62	0.003053581
6	62	0.003053581
13	63	0.002967444
62	63	0.002967444
63	64	0.0024365105
4	64	0.0024365105
64	65	0.0022990673
15	65	0.0022990673
65	66	0.002155477
36	66	0.002155477
66	67	0.0021345522
18	67	0.0021345522
67	68	0.002019156
37	68	0.002019156
68	69	0.0011427923
3	69	0.0011427923
22	70	0.001017393
69	70	0.001017393
1	71	0.0006665984
70	71	0.0006665984
71	72	0.00033615285
35	72	0.00033615285
72	73	7.263324e-06
16	73	7.263324e-06
