5	3	0.12348150401968
5	11	0.118716729420081
5	7	0.117915134982062
5	9	0.116879827238022
5	6	0.109253998627983
13	11	0.111093770301786
10	11	0.120656079960136
10	2	0.101706093585242
3	4	0.109056760386456
3	1	0.102537932760658
3	8	0.106451652413959
3	11	0.111475819810314
3	12	0.107211548289223
3	7	0.116977361219961
3	2	0.105793390939037
3	9	0.110673970760912
3	6	0.106572226786714
4	7	0.102728245319373
11	12	0.115102533734543
11	2	0.116675660594937
11	9	0.11206530831508
11	6	0.101406993414158
7	9	0.105130685088455
7	6	0.120952956805191
9	6	0.1105493021177
