1	CLSTN2
2	ADGRE2
3	GAL
4	CDH2
5	SERPINB6
6	NT-proBNP
7	NPDC1
8	KLK10
9	TXNDC5
10	CD164
11	TYRO3
12	CHRDL2
13	ANGPTL1
14	ROR1
15	MCFD2
16	CLUL1
17	NPTXR
18	ACP6
19	CLMP
20	ANGPTL7
21	SUMF2
22	CANT1
23	KYAT1
24	FAM3C
25	RTN4R
26	CTSO
27	SDC4
28	PILRB
29	NECTIN2
30	NOMO1
31	VCAN
32	SERPINB8
33	TINAGL1
34	LRP11
35	QDPR
36	ANGPT2
37	SEMA3F
38	TYMP
39	METRNL
40	LRIG1
41	IGFBPL1
