CD48	ERBB2
CD48	TNFSF13
ERBB2	Gal-1
ERBB2	LYPD3
ERBB2	TNFSF13
ERBB2	VEGFR-2
Gal-1	TNFSF13
Gal-1	VEGFR-2
ICOSLG	SEZ6L
ICOSLG	TNFRSF4
ICOSLG	TNFSF13
ICOSLG	WFDC2
ICOSLG	WIF-1
SEZ6L	TNFRSF4
SEZ6L	WFDC2
SEZ6L	WIF-1
TNFRSF4	WFDC2
TNFSF13	VEGFR-2
WFDC2	WIF-1
