32	42	0.005069913
28	42	0.005069913
18	43	0.00502285
42	43	0.00502285
6	44	0.0059005846
10	44	0.0059005846
44	45	0.005517144
30	45	0.005517144
45	46	0.004844916
25	46	0.004844916
33	47	0.004187883
46	47	0.004187883
29	48	0.003974499
47	48	0.003974499
48	49	0.0036512883
14	49	0.0036512883
49	50	0.0034253818
2	50	0.0034253818
17	51	0.0033223024
50	51	0.0033223024
51	52	0.0032935617
13	52	0.0032935617
4	53	0.003267156
52	53	0.003267156
53	54	0.0031889358
37	54	0.0031889358
43	55	0.003120003
54	55	0.003120003
27	56	0.0031195523
55	56	0.0031195523
7	57	0.0029631017
56	57	0.0029631017
57	58	0.0029582814
16	58	0.0029582814
3	59	0.00291732
58	59	0.00291732
59	60	0.0027018078
24	60	0.0027018078
60	61	0.0026647982
31	61	0.0026647982
61	62	0.0025964172
34	62	0.0025964172
62	63	0.0025544213
20	63	0.0025544213
9	64	0.002468938
63	64	0.002468938
64	65	0.0024637457
22	65	0.0024637457
65	66	0.0023695908
8	66	0.0023695908
66	67	0.0020966134
1	67	0.0020966134
15	68	0.0019300074
67	68	0.0019300074
68	69	0.001752108
40	69	0.001752108
69	70	0.0016769061
21	70	0.0016769061
70	71	0.0015379185
26	71	0.0015379185
71	72	0.0013097106
41	72	0.0013097106
72	73	0.0012642532
36	73	0.0012642532
35	74	0.001203796
73	74	0.001203796
74	75	0.0010501572
11	75	0.0010501572
75	76	0.00090445095
38	76	0.00090445095
5	77	0.00081928127
76	77	0.00081928127
77	78	0.0007841828
23	78	0.0007841828
78	79	0.00075591286
12	79	0.00075591286
79	80	0.0007100511
19	80	0.0007100511
39	81	0.00021435584
80	81	0.00021435584
