CDH6	CNTN5
CDH6	PDGF-R-alpha
CDH6	PVR
CDH6	RGMB
CDH6	TNFRSF21
CDH6	UNC5C
CNTN5	PDGF-R-alpha
CNTN5	PVR
CNTN5	RGMB
CNTN5	TNFRSF21
CNTN5	UNC5C
CNTNAP2	CXADR
CNTNAP2	EPHA10
CNTNAP2	PCDH17
CNTNAP2	PLXNA4
CNTNAP2	SLITRK2
CXADR	EPHA10
CXADR	PCDH17
CXADR	PLXNA4
CXADR	SLITRK2
EPHA10	PCDH17
EPHA10	PLXNA4
PCDH17	PLXNA4
PCDH17	SLITRK2
PDGF-R-alpha	PVR
PDGF-R-alpha	RGMB
PDGF-R-alpha	TNFRSF21
PDGF-R-alpha	UNC5C
PLXNA4	SLITRK2
PVR	RGMB
PVR	TNFRSF21
PVR	UNC5C
RGMB	TNFRSF21
RGMB	UNC5C
TNFRSF21	UNC5C
