34	56
34	82
34	40
34	84
34	33
34	32
34	37
34	4
34	89
34	23
34	8
34	93
34	21
34	71
34	46
34	52
34	99
34	43
34	17
34	94
34	95
34	57
93	31
93	90
93	37
93	86
93	41
93	95
93	56
93	29
93	103
93	20
93	101
93	66
93	60
93	71
93	61
93	15
93	94
93	26
93	8
93	52
93	51
93	75
93	104
93	89
104	31
104	37
104	51
104	29
104	86
104	20
104	60
104	32
104	73
104	43
104	100
104	75
104	90
104	21
71	31
71	37
71	51
71	67
71	90
71	86
71	95
71	20
71	56
71	52
71	30
71	91
71	102
71	100
71	103
71	99
71	29
71	16
71	68
71	8
71	4
71	57
71	15
71	82
54	31
54	37
54	41
54	100
54	86
54	84
54	32
54	95
54	90
54	15
54	60
54	51
54	106
54	16
54	57
54	8
26	31
26	37
26	86
26	106
26	4
26	56
26	29
26	8
26	28
26	48
26	51
26	42
26	16
26	30
26	103
26	82
49	51
49	37
49	31
49	20
49	30
49	90
49	41
49	15
49	33
49	60
56	31
56	51
56	86
56	29
56	20
56	52
56	37
56	41
56	90
56	94
56	33
56	81
56	38
56	8
56	16
56	84
56	57
56	43
56	102
56	28
56	6
56	100
56	67
2	86
2	51
2	31
2	37
2	8
2	20
2	90
2	83
2	84
2	29
2	33
2	4
2	41
2	67
2	60
21	86
21	37
21	51
21	90
21	41
21	103
21	31
21	57
21	94
21	8
21	61
21	20
21	30
21	29
28	86
28	31
28	37
28	41
28	23
28	48
28	103
59	86
59	37
59	31
59	41
59	33
59	51
59	11
48	86
48	31
48	90
48	51
48	37
48	57
48	6
48	29
48	95
8	86
8	37
8	31
8	90
8	51
8	94
8	100
8	91
8	33
8	20
8	15
8	66
8	43
8	80
8	3
8	61
8	40
8	52
8	84
8	16
8	88
8	23
8	81
8	82
8	103
8	95
8	57
8	99
42	31
42	51
42	90
42	41
42	37
42	67
42	20
42	29
42	103
42	84
42	86
42	101
61	31
61	51
61	86
61	37
61	94
61	57
61	29
61	41
61	84
61	4
61	90
61	17
61	95
61	67
40	51
40	37
40	90
40	20
40	86
40	31
40	16
40	101
40	94
40	64
40	60
99	51
99	37
99	90
99	31
99	20
99	86
99	4
99	32
99	94
99	29
99	100
99	67
99	57
99	13
23	37
23	90
23	51
23	31
23	20
23	86
23	38
23	32
23	11
23	95
13	37
13	86
13	31
13	20
13	90
13	51
13	41
13	106
13	29
88	37
88	31
88	51
88	100
88	86
88	90
88	60
88	33
88	106
32	31
32	103
32	51
32	84
32	94
32	86
32	33
32	15
32	106
32	95
32	20
32	41
32	80
32	60
32	57
32	4
32	90
32	37
32	3
32	29
32	89
100	37
100	86
100	31
100	90
100	95
100	51
100	29
100	67
100	57
100	106
100	81
100	52
100	30
100	66
100	20
100	15
100	53
100	103
100	91
100	60
100	11
100	82
100	3
100	84
37	86
37	90
37	51
37	95
37	31
37	33
37	57
37	84
37	91
37	43
37	76
37	103
37	52
37	60
37	30
37	16
37	73
37	11
37	20
37	29
37	7
37	75
37	89
37	67
37	41
37	4
37	50
37	17
37	81
37	80
37	101
37	66
37	64
37	55
37	94
37	63
37	25
37	105
37	9
37	102
37	106
37	68
37	3
37	53
37	46
37	87
37	15
75	31
75	51
75	90
75	4
75	80
53	86
53	90
53	31
53	103
53	95
53	51
53	29
53	20
53	30
53	41
53	84
53	82
53	89
53	38
33	51
33	86
33	90
33	95
33	67
33	29
33	57
33	41
33	3
33	31
33	20
33	15
33	52
33	82
33	106
73	86
73	31
73	90
73	103
73	68
73	57
73	101
89	51
89	86
89	20
89	31
89	52
89	4
89	95
89	57
89	17
89	90
15	31
15	51
15	90
15	86
15	29
15	41
15	102
15	83
15	52
15	84
81	86
81	90
81	29
81	31
81	20
81	82
81	95
81	67
102	86
102	31
102	20
102	90
102	51
102	95
102	91
102	57
102	84
105	86
105	51
105	31
105	29
105	68
105	95
82	31
82	86
82	94
82	57
82	29
82	16
82	41
86	31
86	51
86	20
86	95
86	94
86	90
86	29
86	103
86	60
86	66
86	41
86	57
86	30
86	67
86	52
86	106
86	17
86	38
86	16
86	6
86	80
86	76
86	91
86	101
86	64
86	46
86	11
86	83
86	68
86	84
86	43
86	4
86	7
86	55
31	51
31	57
31	29
31	90
31	67
31	103
31	52
31	66
31	16
31	84
31	68
31	94
31	41
31	6
31	80
31	95
31	106
31	7
31	83
31	17
31	43
31	60
31	91
31	4
31	30
31	101
31	38
31	20
31	76
31	3
31	11
31	64
57	51
57	90
57	20
57	84
57	103
57	91
57	29
57	52
57	4
57	30
57	41
57	67
57	76
57	43
57	106
60	90
60	51
60	95
60	41
60	38
60	29
60	106
60	94
60	20
60	67
11	51
11	20
11	103
11	38
11	80
67	51
67	20
67	29
67	94
67	52
67	41
67	103
67	95
67	30
67	91
67	90
67	66
67	4
67	16
91	51
91	41
91	20
91	101
91	84
91	29
91	4
91	94
3	90
3	51
3	20
3	41
3	106
41	51
41	20
41	90
41	103
41	94
41	30
41	84
41	29
41	43
41	4
41	106
41	52
41	101
101	90
101	29
101	52
101	95
101	51
106	51
106	90
106	20
106	29
106	95
106	4
106	30
106	103
106	17
106	84
106	16
106	52
20	51
20	52
20	29
20	30
20	90
20	94
20	64
20	16
20	66
20	17
20	95
20	103
20	7
20	84
20	43
20	6
20	38
20	4
20	72
29	90
29	51
29	95
29	38
29	69
29	103
29	43
29	30
29	68
29	94
29	84
29	52
29	6
29	16
29	4
51	95
51	52
51	90
51	94
51	4
51	38
51	76
51	84
51	30
51	66
51	7
51	17
51	83
51	43
51	74
51	6
51	98
51	27
51	103
51	16
51	77
95	103
95	30
95	84
95	16
95	94
95	4
95	52
95	90
95	68
95	80
95	77
95	43
95	38
95	6
95	66
4	90
4	52
4	103
4	38
83	90
83	38
84	90
84	103
84	76
84	68
84	52
84	66
17	90
6	30
6	90
94	90
94	103
94	52
94	16
94	7
94	30
38	103
38	90
68	90
30	90
30	103
30	52
90	16
90	103
90	66
90	76
90	69
90	64
90	27
103	52
103	76
52	16
52	7
